Count,Simple Fen
281,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP4/2NbPN2/PP3PPP/R1BQK2R w KQkq -
201,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP4/3BPQ1P/PP3PP1/RNB1K2R b KQkq -
261,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP4/3QPN2/PP3PPP/RNB1K2R w KQkq -
202,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP4/3QPN2/PP3PPP/RNB2RK1 b kq -
636,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP4/4PQ1P/PP3PP1/RNB1KB1R w KQkq -
1218,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PPb2N/2N1P3/PP3PPP/R1BQKB1R w KQkq -
1169,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PPb2N/2N1PP2/PP4PP/R1BQKB1R b KQkq -
169,rn1qkb1r/pp3ppp/2p1pn2/3p4/3P2b1/5NP1/PPPNPPBP/R1BQ1RK1 b kq -
103,rn1qkb1r/pp3ppp/2p1pn2/3p4/3PP3/2N2Q1P/PPP2PP1/R1B1KB1R w KQkq -
108,rn1qkb1r/pp3ppp/2p1pn2/3p4/4P3/2N2Q1P/PPPPBPP1/R1B1K2R w KQkq -
134,rn1qkb1r/pp3ppp/2p1pn2/3p4/4P3/2N2QPP/PPPP1P2/R1B1KB1R w KQkq -
112,rn1qkb1r/pp3ppp/2p1pn2/3p4/4P3/2N2QPP/PPPP1PB1/R1B1K2R b KQkq -
373,rn1qkb1r/pp3ppp/2p1pn2/3p4/4P3/2NP1Q1P/PPP2PP1/R1B1KB1R w KQkq -
170,rn1qkb1r/pp3ppp/2p1pn2/3p4/4P3/2NP1Q1P/PPPB1PP1/R3KB1R b KQkq -
114,rn1qkb1r/pp3ppp/2p1pn2/3p4/4P3/P1NP1Q1P/1PP2PP1/R1B1KB1R b KQkq -
151,rn1qkb1r/pp3ppp/2p1pn2/3p4/6b1/3P1NP1/PPPNPPBP/R1BQ1RK1 b kq -
638,rn1qkb1r/pp3ppp/2p1pn2/4Nb2/P1pP4/2N2P2/1P2P1PP/R1BQKB1R b KQkq -
809,rn1qkb1r/pp3ppp/2p1pn2/4Nb2/P1pP4/2N5/1P2PPPP/R1BQKB1R w KQkq -
349,rn1qkb1r/pp3ppp/2p1pn2/5N2/P1pP4/2N5/1P2PPPP/R1BQKB1R b KQkq -
299,rn1qkb1r/pp3ppp/2p1pn2/5b2/2QP4/2N2N2/PP2PPPP/R1B1KB1R w KQkq -
252,rn1qkb1r/pp3ppp/2p1pn2/5b2/2QP4/2N2NP1/PP2PP1P/R1B1KB1R b KQkq -
1073,rn1qkb1r/pp3ppp/2p1pn2/5b2/2QP4/5NP1/PP2PP1P/RNB1KB1R w KQkq -
1056,rn1qkb1r/pp3ppp/2p1pn2/5b2/2QP4/5NP1/PP2PPBP/RNB1K2R b KQkq -
3833,rn1qkb1r/pp3ppp/2p1pn2/5b2/P1BP4/2N1PN2/1P3PPP/R1BQK2R b KQkq -
352,rn1qkb1r/pp3ppp/2p1pn2/5b2/P1pP3N/2N5/1P2PPPP/R1BQKB1R w KQkq -
3878,rn1qkb1r/pp3ppp/2p1pn2/5b2/P1pP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq -
842,rn1qkb1r/pp3ppp/2p1pnN1/3p4/2PP4/2N1P3/PP3PPP/R1BQKB1R b KQkq -
103,rn1qkb1r/pp3ppp/2p1pnN1/3p4/2PP4/2N1PP2/PP4PP/R1BQKB1R b KQkq -
300,rn1qkb1r/pp3ppp/2p1pnb1/3p4/2PP2P1/2N1PN1P/PP3P2/R1BQKB1R w KQkq -
343,rn1qkb1r/pp3ppp/2p1pnb1/3p4/2PP3N/1QN1P3/PP3PPP/R1B1KB1R b KQkq -
989,rn1qkb1r/pp3ppp/2p1pnb1/3p4/2PP3N/1QN1PP2/PP4PP/R1B1KB1R b KQkq -
490,rn1qkb1r/pp3ppp/2p1pnb1/3p4/2PP3N/2N1P3/PP2BPPP/R1BQK2R b KQkq -
1789,rn1qkb1r/pp3ppp/2p1pnb1/3p4/2PP3N/2N1P3/PP3PPP/R1BQKB1R w KQkq -
1164,rn1qkb1r/pp3ppp/2p1pnb1/3p4/2PP3N/2N1PP2/PP4PP/R1BQKB1R w KQkq -
120,rn1qkb1r/pp3ppp/2p1pnb1/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -
280,rn1qkb1r/pp3ppp/2p1pnb1/3pN3/2PP2P1/2N1P2P/PP3P2/R1BQKB1R b KQkq -
123,rn1qkb1r/pp3ppp/2p1pnb1/8/2BP1N2/6N1/PPP2PPP/R1BQK2R b KQkq -
125,rn1qkb1r/pp3ppp/2p1pnb1/8/2BP4/6N1/PPP1NPPP/R1BQ1RK1 b kq -
239,rn1qkb1r/pp3ppp/2p1pnb1/8/2BP4/6N1/PPP1NPPP/R1BQK2R w KQkq -
263,rn1qkb1r/pp3ppp/2p2Bb1/3p4/3P4/2N1PQ2/PP3PPP/R3KBNR b KQkq -
108,rn1qkb1r/pp3ppp/2p2n2/3p1b2/8/3P1NP1/PP2PPBP/RNBQ1RK1 b kq -
119,rn1qkb1r/pp3ppp/2p2n2/3p1b2/8/5NP1/PP1PPPBP/RNBQ1RK1 w kq -
368,rn1qkb1r/pp3ppp/2p2n2/3p1bB1/3P4/2N1P3/PP3PPP/R2QKBNR w KQkq -
107,rn1qkb1r/pp3ppp/2p2n2/3p1bB1/3P4/2N1PN2/PP3PPP/R2QKB1R b KQkq -
292,rn1qkb1r/pp3ppp/2p2n2/3p1bB1/3P4/2N1PQ2/PP3PPP/R3KBNR b KQkq -
156,rn1qkb1r/pp3ppp/2p2n2/3p1bB1/3P4/2N2N2/PP2PPPP/R2QKB1R w KQkq -
103,rn1qkb1r/pp3ppp/2p2n2/3p4/6b1/3P1NP1/PP2PPBP/RNBQ1RK1 b kq -
131,rn1qkb1r/pp3ppp/2p2n2/3p4/6b1/5NP1/PP1PPPBP/RNBQ1RK1 w kq -
313,rn1qkb1r/pp3ppp/2p2n2/5p2/P1pP4/2N1P3/1P3PPP/R1BQKB1R b KQkq -
348,rn1qkb1r/pp3ppp/2p2n2/5p2/P1pP4/2N5/1P2PPPP/R1BQKB1R w KQkq -
134,rn1qkb1r/pp3ppp/2p2nN1/4p3/3P4/6N1/PPP2PPP/R1BQKB1R b KQkq -
265,rn1qkb1r/pp3ppp/2p2nb1/3p2B1/3P4/2N1PQ2/PP3PPP/R3KBNR w KQkq -
168,rn1qkb1r/pp3ppp/2p2nb1/4p3/3P1N2/6N1/PPP2PPP/R1BQKB1R w KQkq -
140,rn1qkb1r/pp3ppp/2pppn2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 b kq -
116,rn1qkb1r/pp3ppp/2pppnb1/8/3PP1P1/2N2N1P/PPP1QP2/R1B1KB1R w KQkq -
230,rn1qkb1r/pp3ppp/3pbn2/4p3/2P1P3/1N3P2/PP4PP/RNBQKB1R b KQkq -
247,rn1qkb1r/pp3ppp/3pbn2/4p3/4P3/1N3P2/PPP3PP/RNBQKB1R w KQkq -
129,rn1qkb1r/pp3ppp/4bB2/3pp3/4P3/1N3P2/PPP3PP/RN1QKB1R b KQkq -
144,rn1qkb1r/pp3ppp/4bn2/3pp1B1/4P3/1N3P2/PPP3PP/RN1QKB1R w KQkq -
178,rn1qkb1r/pp3ppp/4pn2/2p1Nb2/P1pP4/2N2P2/1P2P1PP/R1BQKB1R w KQkq -
161,rn1qkb1r/pp3ppp/4pn2/2p1Nb2/P1pPP3/2N2P2/1P4PP/R1BQKB1R b KQkq -
122,rn1qkb1r/pp3ppp/4pnb1/2p1N3/P1pPP3/2N2P2/1P4PP/R1BQKB1R w KQkq -
455,rn1qkb1r/ppp1pp1p/4b1p1/8/2pP3B/2P1P3/P4PPP/R2QKBNR w KQkq -
231,rn1qkb1r/ppp1pp1p/4b1p1/8/2pP3B/2P1PN2/P4PPP/R2QKB1R b KQkq -
166,rn1qkb1r/ppp1pppp/1n6/2P5/3P2b1/5N2/PP3PPP/RNBQKB1R b KQkq -
114,rn1qkb1r/ppp1pppp/5n2/8/3P2b1/2N2N1P/PPP2PP1/R1BQKB1R b KQkq -
121,rn1qkb1r/ppp1pppp/5n2/8/3P2b1/2N2N1P/PPP3P1/R1BQKB1R b KQkq -
234,rn1qkb1r/ppp1pppp/8/3n1b2/3P4/5N2/PPP1BPPP/RNBQK2R b KQkq -
120,rn1qkb1r/ppp2pp1/4pn1p/3p1b2/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b kq -
127,rn1qkb1r/ppp2pp1/4pn1p/3p1b2/8/3P1NP1/PPPNPPBP/R1BQ1RK1 b kq -
111,rn1qkb1r/ppp2ppp/1n1p4/8/2PP2b1/5N2/PP3PPP/RNBQKB1R w KQkq -
204,rn1qkb1r/ppp2ppp/1n1pp3/4P3/2PP2b1/5N2/PP2BPPP/RNBQK2R w KQkq -
108,rn1qkb1r/ppp2ppp/2N1pn2/8/2pP4/6P1/PP2PPBP/RNBQK2R b KQkq -
108,rn1qkb1r/ppp2ppp/2b1pn2/4N3/2pP4/6P1/PP2PPBP/RNBQK2R w KQkq -
110,rn1qkb1r/ppp2ppp/2b1pn2/8/2QP4/5NP1/PP2PPBP/RNB1K2R b KQkq -
120,rn1qkb1r/ppp2ppp/3pp3/3nP2b/3P4/5N1P/PPP1BPP1/RNBQK2R w KQkq -
193,rn1qkb1r/ppp2ppp/3pp3/3nP3/2PP2b1/5N2/PP2BPPP/RNBQK2R b KQkq -
128,rn1qkb1r/ppp2ppp/3pp3/3nP3/3P2b1/5N1P/PPP1BPP1/RNBQK2R b KQkq -
562,rn1qkb1r/ppp2ppp/3pp3/3nP3/3P2b1/5N2/PPP1BPPP/RNBQ1RK1 b kq -
158,rn1qkb1r/ppp2ppp/4b3/3np3/8/2N2NP1/PP1PPPBP/R1BQK2R b KQkq -
252,rn1qkb1r/ppp2ppp/4p3/3n1b2/3P4/5N2/PPP1BPPP/RNBQ1RK1 b kq -
225,rn1qkb1r/ppp2ppp/4p3/3n1b2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq -
218,rn1qkb1r/ppp2ppp/4p3/3n4/3P2b1/5N2/PPP1BPPP/RNBQ1RK1 b kq -
180,rn1qkb1r/ppp2ppp/4pn2/7b/2BP4/2N1PN1P/PP3PP1/R1BQK2R b KQkq -
305,rn1qkb1r/ppp2ppp/4pn2/7b/2BP4/4PN1P/PP3PP1/RNBQK2R w KQkq -
108,rn1qkb1r/ppp2ppp/4pn2/8/2BP2b1/1Q2PN2/PP3PPP/RNB1K2R b KQkq -
227,rn1qkb1r/ppp2ppp/4pn2/8/2BP2b1/2N1PN2/PP3PPP/R1BQK2R b KQkq -
301,rn1qkb1r/ppp2ppp/4pn2/8/2BP2b1/4PN1P/PP3PP1/RNBQK2R b KQkq -
207,rn1qkb1r/ppp2ppp/4pn2/8/2BP2b1/4PN2/PP3PPP/RNBQ1RK1 b kq -
101,rn1qkb1r/ppp2ppp/4pn2/8/2BP4/1Q2PP2/PP3P1P/RNB1K2R b KQkq -
101,rn1qkb1r/ppp2ppp/4pn2/8/2BP4/1Q2Pb2/PP3PPP/RNB1K2R w KQkq -
130,rn1qkb1r/ppp3pp/4bp2/3p1p2/3P4/2N1PQ2/PPP2PPP/R3KBNR b KQkq -
219,rn1qkb1r/ppp3pp/4bp2/3p1p2/3P4/2NBP3/PPP2PPP/R2QK1NR b KQkq -
110,rn1qkb1r/pppb1ppp/4pn2/4N3/2pP4/6P1/PP2PPBP/RNBQK2R b KQkq -
107,rn1qkb1r/pppb1ppp/4pn2/8/2QP4/5NP1/PP2PP1P/RNB1KB1R b KQkq -
115,rn1qkb1r/pppbpp1p/1n4p1/8/3P4/1QN2N2/PP2PPPP/R1B1KB1R b KQkq -
130,rn1qkb1r/pppbpp1p/1n4p1/8/8/1QN2N2/PP1PPPPP/R1B1KB1R w KQkq -
435,rn1qkb1r/pppbpp1p/5np1/8/2Q5/2N2N2/PP1PPPPP/R1B1KB1R b KQkq -
389,rn1qkb1r/pppbpp1p/6p1/3n4/7Q/2N2N2/PP1PPPPP/R1B1KB1R b KQkq -
137,rn1qkb1r/pppbpp1p/6p1/3n4/8/1QN2N2/PP1PPPPP/R1B1KB1R b KQkq -
184,rn1qkb1r/pppbpp1p/6p1/8/7Q/2P2N2/PP2PPPP/R1B1KB1R b KQkq -
271,rn1qkb1r/pppbpp1p/6p1/8/7Q/2n2N2/PP1PPPPP/R1B1KB1R w KQkq -
139,rn1qkb1r/pppnpppp/8/2P5/3P2b1/5N2/PP3PPP/RNBQKB1R w KQkq -
139,rn1qkbnr/1b1p1ppp/p3p3/1p6/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq -
304,rn1qkbnr/1b1p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2P1P/R1BQKB1R w KQkq -
403,rn1qkbnr/1b1p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2PBP/R1BQK2R b KQkq -
140,rn1qkbnr/1b1p1ppp/p3p3/1p6/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq -
555,rn1qkbnr/1b1p1ppp/p3p3/1p6/3NP3/2NB4/PPP2PPP/R1BQ1RK1 b kq -
600,rn1qkbnr/1b1p1ppp/p3p3/1p6/3NP3/2NB4/PPP2PPP/R1BQK2R w KQkq -
252,rn1qkbnr/1b1p1ppp/p3p3/1p6/3NP3/P1N5/1PP2PPP/R1BQKB1R w KQkq -
120,rn1qkbnr/1b1p1ppp/p3p3/1p6/3NP3/P1NB4/1PP2PPP/R1BQK2R b KQkq -
107,rn1qkbnr/1b1p1ppp/p3p3/1pp5/3PP3/2PB1N2/PP3PPP/RNBQ1RK1 b kq -
150,rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/2N3P1/PPPPNPBP/R1BQ1RK1 b kq -
394,rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/2NP1NP1/PPP2PBP/R1BQK2R b KQkq -
155,rn1qkbnr/1b1p1ppp/p3p3/1pp5/4PP2/2NP1NP1/PPP4P/R1BQKB1R b KQkq -
353,rn1qkbnr/1b1p1ppp/p3p3/1pp5/4PP2/2NP2P1/PPP3BP/R1BQK1NR b KQkq -
115,rn1qkbnr/1b1p1ppp/pp2p3/8/2PNP3/2N5/PP3PPP/R1BQKB1R w KQkq -
111,rn1qkbnr/1b1ppppp/p7/1p6/3NP3/2NB4/PPP2PPP/R1BQK2R b KQkq -
101,rn1qkbnr/1b3ppp/p2pp3/1p6/3NP3/2NB4/PPP2PPP/R1BQ1RK1 w kq -
241,rn1qkbnr/1b3ppp/p2pp3/1pp5/4P3/2NP1NP1/PPP2PBP/R1BQ1RK1 b kq -
255,rn1qkbnr/1b3ppp/p2pp3/1pp5/4P3/2NP1NP1/PPP2PBP/R1BQK2R w KQkq -
150,rn1qkbnr/1b3ppp/p3p3/1ppp4/4PP2/2NP2P1/PPP3BP/R1BQK1NR w KQkq -
163,rn1qkbnr/1bp1pppp/p7/1p6/P1pP4/1P2PN2/5PPP/RNBQKB1R b KQkq -
136,rn1qkbnr/1bp2ppp/p3p3/1p6/P1pP4/1P2PN2/5PPP/RNBQKB1R w KQkq -
183,rn1qkbnr/p3pppp/1pp5/5b2/3P4/1N6/PPP2PPP/R1BQKBNR b KQkq -
122,rn1qkbnr/p4ppp/1pp1p3/5b2/3P4/1N3N2/PPP2PPP/R1BQKB1R b KQkq -
134,rn1qkbnr/p4ppp/1pp1p3/5b2/3P4/1N6/PPP2PPP/R1BQKBNR w KQkq -
108,rn1qkbnr/pb3ppp/2p1p3/1p6/3P4/5N2/PPQ1PPPP/RNB1KB1R w KQkq -
237,rn1qkbnr/pp1b1ppp/4p3/3P4/3Q4/2N5/PP2PPPP/R1B1KBNR b KQkq -
106,rn1qkbnr/pp1b1ppp/8/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR b KQkq -
185,rn1qkbnr/pp1b1ppp/8/3Q4/8/2N5/PP2PPPP/R1B1KBNR b KQkq -
237,rn1qkbnr/pp1b1ppp/8/3p4/3Q4/2N5/PP2PPPP/R1B1KBNR w KQkq -
555,rn1qkbnr/pp2ppp1/2p3bp/7P/3P4/6N1/PPP2PP1/R1BQKBNR b KQkq -
127,rn1qkbnr/pp2ppp1/2p3bp/8/3P1P1P/6N1/PPP3P1/R1BQKBNR b KQkq -
5815,rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R b KQkq -
6858,rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/6N1/PPP2PP1/R1BQKBNR w KQkq -
215,rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/6NN/PPP2PP1/R1BQKB1R b KQkq -
103,rn1qkbnr/pp2ppp1/2p3bp/8/7P/5NN1/PPPP1PP1/R1BQKB1R w KQkq -
497,rn1qkbnr/pp2pppb/2p4p/7P/3P4/5NN1/PPP2PP1/R1BQKB1R b KQkq -
555,rn1qkbnr/pp2pppb/2p4p/7P/3P4/6N1/PPP2PP1/R1BQKBNR w KQkq -
744,rn1qkbnr/pp2pppp/2p3b1/8/2BP4/6N1/PPP2PPP/R1BQK1NR b KQkq -
100,rn1qkbnr/pp2pppp/2p3b1/8/3P1P2/6N1/PPP3PP/R1BQKBNR b KQkq -
6885,rn1qkbnr/pp2pppp/2p3b1/8/3P3P/6N1/PPP2PP1/R1BQKBNR b KQkq -
2303,rn1qkbnr/pp2pppp/2p3b1/8/3P4/5NN1/PPP2PPP/R1BQKB1R b KQkq -
524,rn1qkbnr/pp2pppp/2p3b1/8/3P4/6N1/PPP1NPPP/R1BQKB1R b KQkq -
514,rn1qkbnr/pp2pppp/2p3b1/8/3P4/6NN/PPP2PPP/R1BQKB1R b KQkq -
112,rn1qkbnr/pp2pppp/2p3b1/8/7P/5NN1/PPPP1PP1/R1BQKB1R b KQkq -
167,rn1qkbnr/pp2pppp/8/1B1p3b/8/2N2N1P/PPPP1PP1/R1BQK2R b KQkq -
109,rn1qkbnr/pp3pp1/2p1p1bp/3pP3/3P2P1/2N5/PPP1NP1P/R1BQKB1R w KQkq -
107,rn1qkbnr/pp3pp1/2p1p1bp/3pP3/3P3P/6N1/PPP2PP1/RNBQKB1R w KQkq -
270,rn1qkbnr/pp3pp1/2p1p1bp/4N3/3P3P/6N1/PPP2PP1/R1BQKB1R b KQkq -
272,rn1qkbnr/pp3pp1/2p1p1bp/7P/3P4/5NN1/PPP2PP1/R1BQKB1R b KQkq -
175,rn1qkbnr/pp3pp1/2p1p1bp/8/3P1N1P/6N1/PPP2PP1/R1BQKB1R b KQkq -
122,rn1qkbnr/pp3pp1/2p1p1bp/8/3P1P1P/6N1/PPP3P1/R1BQKBNR w KQkq -
566,rn1qkbnr/pp3pp1/2p1p1bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R w KQkq -
202,rn1qkbnr/pp3pp1/2p1p2p/4N3/3P3P/3Q2N1/PPP2PP1/R1B1K2R b KQkq -
202,rn1qkbnr/pp3pp1/2p1p2p/4N3/3P3P/3b2N1/PPP2PP1/R1BQK2R w KQkq -
349,rn1qkbnr/pp3pp1/2p1p2p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R b KQkq -
339,rn1qkbnr/pp3pp1/2p1p2p/7P/3P4/3b1NN1/PPP2PP1/R1BQK2R w KQkq -
419,rn1qkbnr/pp3pp1/2p1p3/3pPb1p/2PP3P/2N5/PP3PP1/R1BQKBNR b KQkq -
217,rn1qkbnr/pp3pp1/4p1b1/2ppP2p/3P1NPP/2N5/PPP2P2/R1BQKB1R b KQkq -
219,rn1qkbnr/pp3pp1/4p1b1/2ppP2p/3P2PP/2N5/PPP1NP2/R1BQKB1R w KQkq -
207,rn1qkbnr/pp3ppb/2p1p2p/4N3/3P3P/3B2N1/PPP2PP1/R1BQK2R b KQkq -
268,rn1qkbnr/pp3ppb/2p1p2p/4N3/3P3P/6N1/PPP2PP1/R1BQKB1R w KQkq -
351,rn1qkbnr/pp3ppb/2p1p2p/7P/3P4/3B1NN1/PPP2PP1/R1BQK2R b KQkq -
352,rn1qkbnr/pp3ppb/2p1p2p/7P/3P4/5NN1/PPP2PP1/R1BQKB1R w KQkq -
114,rn1qkbnr/pp3ppb/2p1p2p/8/2BP1N1P/6N1/PPP2PP1/R1BQK2R b KQkq -
174,rn1qkbnr/pp3ppb/2p1p2p/8/3P1N1P/6N1/PPP2PP1/R1BQKB1R w KQkq -
142,rn1qkbnr/pp3ppb/4p3/2ppP2N/3P2PP/2N5/PPP2P2/R1BQKB1R b KQkq -
174,rn1qkbnr/pp3ppb/4p3/2ppP2p/3P1NPP/2N5/PPP2P2/R1BQKB1R w KQkq -
1271,rn1qkbnr/pp3ppp/2p1p1b1/3pP3/3P2P1/2N5/PPP1NP1P/R1BQKB1R b KQkq -
169,rn1qkbnr/pp3ppp/2p1p1b1/3pP3/3P3P/6N1/PPP2PP1/RNBQKB1R b KQkq -
606,rn1qkbnr/pp3ppp/2p1p1b1/8/2BP4/6N1/PPP1NPPP/R1BQK2R b KQkq -
655,rn1qkbnr/pp3ppp/2p1p1b1/8/2BP4/6N1/PPP2PPP/R1BQK1NR w KQkq -
494,rn1qkbnr/pp3ppp/2p1p1b1/8/3P1N2/6N1/PPP2PPP/R1BQKB1R b KQkq -
114,rn1qkbnr/pp3ppp/2p1p1b1/8/3P3P/5NN1/PPP2PP1/R1BQKB1R b KQkq -
219,rn1qkbnr/pp3ppp/2p1p1b1/8/3P4/5NN1/PPP2PPP/R1BQKB1R w KQkq -
299,rn1qkbnr/pp3ppp/2p1p1b1/8/3P4/6N1/PPP1NPPP/R1BQKB1R w KQkq -
277,rn1qkbnr/pp3ppp/2p1p1b1/8/3P4/6NN/PPP2PPP/R1BQKB1R w KQkq -
105,rn1qkbnr/pp3ppp/2p1p3/3P4/8/5BP1/PP1PPP1P/RNBQK2R b KQkq -
278,rn1qkbnr/pp3ppp/2p1p3/3p4/3PP3/2N2Q1P/PPP2PP1/R1B1KB1R b KQkq -
146,rn1qkbnr/pp3ppp/2p1p3/3p4/4P3/2N2Q1P/PPPPBPP1/R1B1K2R b KQkq -
195,rn1qkbnr/pp3ppp/2p1p3/3p4/4P3/2N2QPP/PPPP1P2/R1B1KB1R b KQkq -
448,rn1qkbnr/pp3ppp/2p1p3/3p4/4P3/2NP1Q1P/PPP2PP1/R1B1KB1R b KQkq -
224,rn1qkbnr/pp3ppp/2p1p3/3pP3/3P4/3Q1N2/PPP2PPP/RNB1K2R b KQkq -
114,rn1qkbnr/pp3ppp/2p1p3/3pP3/3P4/3Q4/PPP1NPPP/RNB1K2R b KQkq -
127,rn1qkbnr/pp3ppp/2p1p3/8/3PB3/5N2/PPP2PPP/R1BQK2R w KQkq -
141,rn1qkbnr/pp3ppp/2p1p3/8/3Pp3/2N2Q1P/PPP2PP1/R1B1KB1R w KQkq -
132,rn1qkbnr/pp3ppp/2p5/3p1b2/3P1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq -
157,rn1qkbnr/pp3ppp/2p5/4p3/2BPP1b1/5N2/PPP3PP/RNBQK2R b KQkq -
192,rn1qkbnr/pp3ppp/4p1b1/2ppP3/3P2P1/2N1B3/PPP1NP1P/R2QKB1R b KQkq -
536,rn1qkbnr/pp3ppp/4p1b1/2ppP3/3P2P1/2N5/PPP1NP1P/R1BQKB1R w KQkq -
329,rn1qkbnr/pp3ppp/4p1b1/2ppP3/3P2PP/2N5/PPP1NP2/R1BQKB1R b KQkq -
112,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/2P2N2/PP2BPPP/RNBQK2R b KQkq -
707,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/4BN2/PPP1BPPP/RN1QK2R b KQkq -
299,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQ1RK1 b kq -
100,rn1qkbnr/pp3ppp/4p3/3p4/8/5BP1/PP1PPP1P/RNBQK2R w KQkq -
332,rn1qkbnr/pp3ppp/4p3/3pPb2/3N4/4B3/PPP1BPPP/RN1QK2R b KQkq -
332,rn1qkbnr/pp3ppp/4p3/3pPb2/3p4/4BN2/PPP1BPPP/RN1QK2R w KQkq -
177,rn1qkbnr/pp4pp/2p1ppb1/3pP3/3P2P1/2N5/PPP1NP1P/R1BQKB1R w KQkq -
1797,rn1qkbnr/ppp2ppp/2b1p3/8/3PN3/3B1N2/PPP2PPP/R1BQK2R b KQkq -
127,rn1qkbnr/ppp2ppp/4p3/8/3PB3/5N2/PPP2PPP/R1BQK2R b KQkq -
127,rn1qkbnr/ppp2ppp/4p3/8/3Pb3/3B1N2/PPP2PPP/R1BQK2R w KQkq -
100,rn1qkbnr/ppp2ppp/8/3p3b/3P4/5N1P/PPP1QPP1/RNB1KB1R b KQkq -
103,rn1qr1k1/p4pbp/bp1p1np1/2pP4/8/P1N2NP1/1PQ1PPBP/R1B1R1K1 b - -
115,rn1qr1k1/p4pbp/bp1p1np1/2pP4/8/P1N2NP1/1PQ1PPBP/R1B2RK1 w - -
127,rn1qr1k1/p4ppp/1p3n2/2pp4/3P4/P1PQPPN1/6PP/R1B2RK1 b - -
129,rn1qr1k1/p4ppp/bp3n2/2pp4/3P4/P1PBPP2/4N1PP/R1BQ1RK1 w - -
105,rn1qr1k1/p4ppp/bp3n2/2pp4/3P4/P1PBPPN1/6PP/R1BQ1RK1 b - -
333,rn1qrbk1/1bp2ppp/p2p1n2/1p1Pp3/4P3/1BP2N1P/PP1N1PP1/R1BQR1K1 w - -
323,rn1qrbk1/1bp2ppp/p2p1n2/1p1Pp3/4P3/1BP2N1P/PP3PP1/R1BQRNK1 b - -
145,rn2k1nr/p1pq2pp/Bp2p3/3pPp2/3P4/P1P3Q1/2P2PPP/R1B1K1NR b KQkq -
157,rn2k1nr/p1pq2pp/bp2p3/3pPp2/3P4/P1P3Q1/2P2PPP/R1B1KBNR w KQkq -
119,rn2k1nr/p1qb1ppp/1p2p3/1BppP3/3P4/P1P2N2/2P2PPP/R1BQK2R w KQkq -
430,rn2k2r/1bq1bppp/pp1ppn2/8/2PNP3/2N1B1P1/PP3PBP/R2QR1K1 b kq -
481,rn2k2r/1bq1bppp/pp1ppn2/8/2PNP3/2N3P1/PP3PBP/R1BQR1K1 w kq -
114,rn2k2r/1bq1bppp/pp1ppn2/8/2PNP3/P1N1BP2/1P2B1PP/R2QK2R w KQkq -
205,rn2k2r/1pq1bppp/p2pbn2/4p3/4PP2/1NN5/PPP1B1PP/R1BQ1RK1 w kq -
100,rn2k2r/p1qbnppp/1p2p3/1BppP3/P2P4/2P2N2/2P2PPP/R1BQK2R w KQkq -
301,rn2k2r/pbppqppp/1p2pn2/8/1bPP4/5NP1/PP1BPPBP/RN1Q1RK1 b kq -
333,rn2k2r/pbppqppp/1p2pn2/8/1bPP4/5NP1/PP1BPPBP/RN1QK2R w KQkq -
168,rn2k2r/pbppqppp/1p2pn2/8/2PP4/5NP1/PP1QPPBP/RN3RK1 b kq -
233,rn2k2r/pbppqppp/1p2pn2/8/2PP4/5NP1/PP1bPPBP/RN1Q1RK1 w kq -
160,rn2k2r/pp1b1p1p/4pp2/qB6/3NP3/2P5/P4PPP/R2QK2R w KQkq -
160,rn2k2r/pp1b1ppp/4pB2/qB6/3NP3/2P5/P4PPP/R2QK2R b KQkq -
148,rn2k2r/pp1b1ppp/4pn2/qB4B1/3NP3/2P5/P4PPP/R2QK2R w KQkq -
117,rn2k2r/pp1qppbp/3p1np1/2p5/2P1P3/2N2N2/PP1P1PPP/R1BQ1RK1 w kq -
